dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description
1660291200,2022-08-12 08:00:00 +0000 UTC,local,20.13,20.37,18.9,20.15,1016,None,None,83,0.52,None,29,scattered clouds
1660294800,2022-08-12 09:00:00 +0000 UTC,local,22.31,22.58,20.66,22.37,1016,None,None,76,0.81,None,12,few clouds
1660298400,2022-08-12 10:00:00 +0000 UTC,local,23.95,24.23,21.72,24.04,1016,None,None,70,0.92,None,1,sky is clear
1660302000,2022-08-12 11:00:00 +0000 UTC,local,22.9,22.89,22.72,28.68,1016,None,None,63,1.56,None,1,sky is clear
1660305600,2022-08-12 12:00:00 +0000 UTC,local,23.06,22.99,22.72,30.34,1015,None,None,60,2.22,None,0,sky is clear
1660309200,2022-08-12 13:00:00 +0000 UTC,local,27.56,28.46,22.72,31.45,1015,None,None,56,2.63,None,0,sky is clear
1660312800,2022-08-12 14:00:00 +0000 UTC,local,28.6,29.61,22.72,32.57,1015,None,None,54,2.75,None,0,sky is clear
1660316400,2022-08-12 15:00:00 +0000 UTC,local,29.1,29.79,22.72,32.01,1015,None,None,50,2.94,None,0,sky is clear
1660320000,2022-08-12 16:00:00 +0000 UTC,local,28.6,29.05,22.72,31.45,1014,None,None,49,3.16,None,0,sky is clear
1660323600,2022-08-12 17:00:00 +0000 UTC,local,27.52,28.25,21.72,30.34,1014,None,None,54,3.35,None,0,sky is clear
1660327200,2022-08-12 18:00:00 +0000 UTC,local,26.68,27.4,20.72,28.68,1014,None,None,55,3.01,None,0,sky is clear
1660330800,2022-08-12 19:00:00 +0000 UTC,local,24.61,24.75,19.72,27.01,1014,None,None,62,2.4,None,0,sky is clear
1660334400,2022-08-12 20:00:00 +0000 UTC,local,21.74,21.9,18.72,21.82,1014,None,None,74,1.93,None,1,sky is clear
1660338000,2022-08-12 21:00:00 +0000 UTC,local,20.08,20.21,17.72,22.57,1014,None,None,79,1.52,None,1,sky is clear
1660341600,2022-08-12 22:00:00 +0000 UTC,local,19.54,19.66,17.72,21.21,1015,None,None,81,1.35,None,2,sky is clear
1660345200,2022-08-12 23:00:00 +0000 UTC,local,18.67,18.79,15.72,20.66,1015,None,None,84,0.83,None,5,sky is clear
1660348800,2022-08-13 00:00:00 +0000 UTC,local,18.45,18.6,16.72,20.66,1015,None,None,86,0.75,None,3,sky is clear
1660352400,2022-08-13 01:00:00 +0000 UTC,local,17.88,18.0,15.72,20.1,1014,None,None,87,0.83,None,6,sky is clear
1660356000,2022-08-13 02:00:00 +0000 UTC,local,17.6,17.74,16.68,17.93,1014,None,None,89,1.12,None,4,sky is clear
1660359600,2022-08-13 03:00:00 +0000 UTC,local,17.33,17.42,16.45,17.37,1013,None,None,88,1.28,None,21,few clouds
1660363200,2022-08-13 04:00:00 +0000 UTC,local,16.81,16.9,15.9,16.82,1013,None,None,90,0.89,None,100,overcast clouds
1660366800,2022-08-13 05:00:00 +0000 UTC,local,16.81,16.9,15.9,16.82,1013,None,None,90,1.48,None,100,overcast clouds
1660370400,2022-08-13 06:00:00 +0000 UTC,local,16.25,16.31,15.72,16.68,1013,None,None,91,1.62,None,100,overcast clouds
1660374000,2022-08-13 07:00:00 +0000 UTC,local,16.85,16.99,16.68,19.54,1014,None,None,92,1.44,None,100,overcast clouds
1660377600,2022-08-13 08:00:00 +0000 UTC,local,18.45,18.62,16.68,20.1,1014,None,None,87,1.3,None,58,broken clouds
1660381200,2022-08-13 09:00:00 +0000 UTC,local,19.25,19.5,16.72,20.1,1014,None,None,87,0.91,None,42,scattered clouds
1660384800,2022-08-13 10:00:00 +0000 UTC,local,17.81,17.6,16.72,26.45,1013,None,None,75,1.2,None,59,broken clouds
1660388400,2022-08-13 11:00:00 +0000 UTC,local,23.44,23.67,16.72,27.57,1014,None,None,70,2.93,None,60,broken clouds
1660392000,2022-08-13 12:00:00 +0000 UTC,local,24.73,24.96,18.72,29.23,1014,None,None,65,3.34,None,63,broken clouds
1660395600,2022-08-13 13:00:00 +0000 UTC,local,19.07,18.65,17.72,28.68,1014,None,None,62,3.47,None,36,scattered clouds
1660399200,2022-08-13 14:00:00 +0000 UTC,local,20.08,19.68,19.72,29.23,1014,None,None,59,3.6,None,10,sky is clear
1660402800,2022-08-13 15:00:00 +0000 UTC,local,20.96,20.6,20.72,28.68,1014,None,None,57,3.87,None,10,sky is clear
1660406400,2022-08-13 16:00:00 +0000 UTC,local,23.25,23.43,19.72,27.57,1014,None,None,69,4.1,None,2,sky is clear
1660410000,2022-08-13 17:00:00 +0000 UTC,local,23.76,23.86,19.72,26.45,1014,None,None,64,3.81,None,0,sky is clear
1660413600,2022-08-13 18:00:00 +0000 UTC,local,22.67,22.72,18.72,25.34,1014,None,None,66,3.62,None,0,sky is clear
1660417200,2022-08-13 19:00:00 +0000 UTC,local,20.6,20.6,18.72,22.57,1014,None,None,72,3.64,None,3,sky is clear
1660420800,2022-08-13 20:00:00 +0000 UTC,local,18.98,19.05,16.72,19.04,1015,None,None,81,2.58,None,8,sky is clear
1660424400,2022-08-13 21:00:00 +0000 UTC,local,17.92,18.04,16.72,20.1,1015,None,None,87,0.92,None,14,few clouds
1660428000,2022-08-13 22:00:00 +0000 UTC,local,17.79,17.97,16.72,20.1,1016,None,None,90,0.91,None,8,sky is clear
1660431600,2022-08-13 23:00:00 +0000 UTC,local,17.79,18.03,16.72,20.1,1016,None,None,92,1.49,None,29,scattered clouds
1660435200,2022-08-14 00:00:00 +0000 UTC,local,16.2,16.3,15.92,16.72,1016,None,None,93,1.42,None,39,scattered clouds
1660438800,2022-08-14 01:00:00 +0000 UTC,local,15.69,15.8,14.29,17.01,1016,None,None,95,1.54,None,35,scattered clouds
1660442400,2022-08-14 02:00:00 +0000 UTC,local,15.82,15.91,15.72,16.68,1015,None,None,94,1.05,None,36,scattered clouds
1660446000,2022-08-14 03:00:00 +0000 UTC,local,14.87,14.84,14.72,16.12,1015,None,None,93,0.25,None,76,broken clouds
1660449600,2022-08-14 04:00:00 +0000 UTC,local,15.76,15.87,14.79,16.12,1016,None,None,95,0.4,None,96,overcast clouds
1660453200,2022-08-14 05:00:00 +0000 UTC,local,15.7,15.83,14.23,15.72,1015,None,None,96,0.4,None,93,overcast clouds
1660456800,2022-08-14 06:00:00 +0000 UTC,local,16.2,16.25,14.23,16.26,1015,None,None,91,1.04,None,97,overcast clouds
1660460400,2022-08-14 07:00:00 +0000 UTC,local,16.86,16.98,14.79,18.43,1015,None,None,91,0.15,None,98,overcast clouds
1660464000,2022-08-14 08:00:00 +0000 UTC,local,17.16,17.31,16.82,18.99,1015,None,None,91,0.55,None,95,overcast clouds
1660467600,2022-08-14 09:00:00 +0000 UTC,local,19.05,19.2,18.48,20.66,1015,None,None,84,1.34,None,96,overcast clouds
1660471200,2022-08-14 10:00:00 +0000 UTC,local,20.98,21.09,20.7,23.12,1016,None,None,75,2.53,None,99,overcast clouds
1660474800,2022-08-14 11:00:00 +0000 UTC,local,22.33,22.42,21.72,25.34,1016,None,None,69,3.0,None,100,overcast clouds
1660478400,2022-08-14 12:00:00 +0000 UTC,local,22.89,22.93,21.72,22.93,1015,None,None,65,3.25,None,97,overcast clouds
1660482000,2022-08-14 13:00:00 +0000 UTC,local,23.97,24.07,21.72,24.04,1015,None,None,63,3.36,None,100,overcast clouds
1660485600,2022-08-14 14:00:00 +0000 UTC,local,24.97,25.06,21.72,28.12,1014,None,None,59,3.53,None,89,overcast clouds
1660489200,2022-08-14 15:00:00 +0000 UTC,local,25.42,25.56,21.72,28.68,1014,None,None,59,3.95,None,35,scattered clouds
1660492800,2022-08-14 16:00:00 +0000 UTC,local,25.42,25.58,21.72,28.12,1014,None,None,60,4.34,None,0,sky is clear
1660496400,2022-08-14 17:00:00 +0000 UTC,local,24.59,24.78,20.72,27.57,1014,None,None,64,4.67,None,0,sky is clear
1660500000,2022-08-14 18:00:00 +0000 UTC,local,23.83,23.94,20.72,25.9,1014,None,None,64,4.38,None,0,sky is clear
1660503600,2022-08-14 19:00:00 +0000 UTC,local,21.71,21.84,19.72,23.68,1014,None,None,73,3.49,None,0,sky is clear
1660507200,2022-08-14 20:00:00 +0000 UTC,local,19.51,19.42,18.72,21.21,1014,None,None,73,3.49,None,0,sky is clear
1660510800,2022-08-14 21:00:00 +0000 UTC,local,18.48,18.71,17.72,20.1,1015,None,None,89,1.76,None,18,few clouds
1660514400,2022-08-14 22:00:00 +0000 UTC,local,17.92,18.07,16.72,20.1,1015,None,None,88,1.6,None,53,broken clouds
1660518000,2022-08-14 23:00:00 +0000 UTC,local,17.34,17.48,16.72,17.57,1015,None,None,90,1.47,None,50,scattered clouds
1660521600,2022-08-15 00:00:00 +0000 UTC,local,17.39,17.56,17.01,17.79,1015,None,None,91,1.28,None,87,overcast clouds
1660525200,2022-08-15 01:00:00 +0000 UTC,local,17.45,17.63,15.9,19.54,1015,None,None,91,1.04,None,74,broken clouds
1660528800,2022-08-15 02:00:00 +0000 UTC,local,17.67,17.95,15.34,17.72,1014,None,None,94,1.13,None,79,broken clouds
1660532400,2022-08-15 03:00:00 +0000 UTC,local,16.88,17.0,15.34,18.99,1014,None,None,91,1.3,None,84,broken clouds
1660536000,2022-08-15 04:00:00 +0000 UTC,local,16.72,16.88,15.34,16.72,1014,None,None,93,1.27,None,99,overcast clouds
1660539600,2022-08-15 05:00:00 +0000 UTC,local,16.72,16.85,15.34,16.72,1014,None,None,92,1.1,None,79,broken clouds
1660543200,2022-08-15 06:00:00 +0000 UTC,local,16.72,16.85,14.79,16.72,1014,None,None,92,0.9,None,73,broken clouds
1660546800,2022-08-15 07:00:00 +0000 UTC,local,16.86,16.95,16.68,18.43,1014,None,None,90,0.98,None,73,broken clouds
1660550400,2022-08-15 08:00:00 +0000 UTC,local,17.42,17.46,17.23,18.72,1014,None,None,86,1.2,None,61,broken clouds
1660554000,2022-08-15 09:00:00 +0000 UTC,local,19.71,19.8,18.72,20.63,1014,None,None,79,1.33,None,57,broken clouds
1660557600,2022-08-15 10:00:00 +0000 UTC,local,19.66,19.54,19.54,20.01,1014,None,None,71,1.95,None,50,scattered clouds
1660561200,2022-08-15 11:00:00 +0000 UTC,local,21.0,20.85,20.72,24.79,1014,None,None,65,2.3,None,11,few clouds
1660564800,2022-08-15 12:00:00 +0000 UTC,local,21.74,21.54,21.68,27.57,1014,None,None,60,2.69,None,5,sky is clear
1660568400,2022-08-15 13:00:00 +0000 UTC,local,21.74,21.46,21.68,27.57,1013,None,None,57,2.77,None,1,sky is clear
1660572000,2022-08-15 14:00:00 +0000 UTC,local,24.89,24.95,21.68,28.12,1013,None,None,58,3.16,None,0,sky is clear
1660575600,2022-08-15 15:00:00 +0000 UTC,local,25.4,25.48,21.68,28.12,1012,None,None,57,3.79,None,0,sky is clear
1660579200,2022-08-15 16:00:00 +0000 UTC,local,24.37,24.43,21.12,27.01,1012,None,None,60,4.15,None,2,sky is clear
1660582800,2022-08-15 17:00:00 +0000 UTC,local,23.82,23.88,20.72,25.34,1012,None,None,62,4.24,None,23,few clouds
1660586400,2022-08-15 18:00:00 +0000 UTC,local,21.77,21.8,20.01,23.12,1012,None,None,69,4.18,None,36,scattered clouds
1660590000,2022-08-15 19:00:00 +0000 UTC,local,20.42,20.45,18.9,21.77,1012,None,None,74,3.42,None,64,broken clouds
1660593600,2022-08-15 20:00:00 +0000 UTC,local,19.54,19.59,18.72,19.59,1012,None,None,78,2.5,None,87,overcast clouds
1660597200,2022-08-15 21:00:00 +0000 UTC,local,19.07,19.15,18.34,19.72,1012,None,None,81,2.46,None,85,overcast clouds
1660600800,2022-08-15 22:00:00 +0000 UTC,local,19.13,19.21,18.34,21.21,1012,None,None,81,2.59,0.14,86,light rain
1660604400,2022-08-15 23:00:00 +0000 UTC,local,19.02,19.12,18.34,19.04,1012,None,None,82,3.03,0.24,58,light rain
1660608000,2022-08-16 00:00:00 +0000 UTC,local,19.06,19.29,17.79,20.66,1012,None,None,87,3.3,0.87,94,light rain
1660611600,2022-08-16 01:00:00 +0000 UTC,local,18.44,18.72,16.72,20.1,1011,None,None,91,2.97,0.65,100,light rain
1660615200,2022-08-16 02:00:00 +0000 UTC,local,17.94,18.22,16.68,18.99,1011,None,None,93,2.68,0.26,91,light rain
1660618800,2022-08-16 03:00:00 +0000 UTC,local,16.92,17.1,16.68,18.99,1011,None,None,93,3.01,0.28,71,light rain
1660622400,2022-08-16 04:00:00 +0000 UTC,local,16.91,17.08,15.9,18.43,1011,None,None,93,2.87,None,35,scattered clouds
1660626000,2022-08-16 05:00:00 +0000 UTC,local,16.91,17.08,15.9,18.43,1011,None,None,93,2.29,None,35,scattered clouds
1660629600,2022-08-16 06:00:00 +0000 UTC,local,16.81,17.0,15.9,16.82,1012,None,None,94,1.92,None,42,scattered clouds
1660633200,2022-08-16 07:00:00 +0000 UTC,local,16.91,17.11,16.45,18.43,1012,None,None,94,1.71,None,64,broken clouds
1660636800,2022-08-16 08:00:00 +0000 UTC,local,17.17,17.4,16.82,18.43,1013,None,None,94,2.03,None,31,scattered clouds
1660640400,2022-08-16 09:00:00 +0000 UTC,local,18.76,18.96,18.12,19.04,1013,None,None,87,3.24,0.1,22,light rain
1660644000,2022-08-16 10:00:00 +0000 UTC,local,19.59,19.64,19.45,19.72,1014,None,None,78,4.48,0.13,40,light rain
1660647600,2022-08-16 11:00:00 +0000 UTC,local,19.62,19.65,19.59,20.57,1014,None,None,77,4.47,0.12,86,light rain
1660651200,2022-08-16 12:00:00 +0000 UTC,local,19.63,19.79,19.59,20.66,1015,None,None,82,4.24,0.23,74,light rain
1660654800,2022-08-16 13:00:00 +0000 UTC,local,19.17,19.47,19.04,20.72,1015,None,None,89,4.33,0.47,89,light rain
1660658400,2022-08-16 14:00:00 +0000 UTC,local,19.44,19.79,19.04,21.21,1014,None,None,90,4.79,0.2,50,light rain
1660662000,2022-08-16 15:00:00 +0000 UTC,local,19.69,19.96,19.59,22.57,1014,None,None,86,5.62,None,53,broken clouds
1660665600,2022-08-16 16:00:00 +0000 UTC,local,19.9,20.24,19.59,21.45,1014,None,None,88,6.01,0.12,36,light rain
1660669200,2022-08-16 17:00:00 +0000 UTC,local,19.14,19.33,19.04,21.45,1014,None,None,85,5.63,0.21,54,light rain
1660672800,2022-08-16 18:00:00 +0000 UTC,local,19.08,19.24,18.72,20.66,1014,None,None,84,5.09,None,23,few clouds
1660676400,2022-08-16 19:00:00 +0000 UTC,local,18.77,18.9,17.79,19.79,1015,None,None,84,4.37,None,17,few clouds
1660680000,2022-08-16 20:00:00 +0000 UTC,local,17.95,18.05,17.23,18.99,1016,None,None,86,3.4,None,24,few clouds
1660683600,2022-08-16 21:00:00 +0000 UTC,local,17.43,17.53,16.68,18.99,1016,None,None,88,2.79,None,22,few clouds
1660687200,2022-08-16 22:00:00 +0000 UTC,local,17.41,17.5,16.68,18.43,1017,None,None,88,2.65,None,47,scattered clouds
1660690800,2022-08-16 23:00:00 +0000 UTC,local,16.81,16.9,16.12,16.82,1017,None,None,90,2.99,None,64,broken clouds
1660694400,2022-08-17 00:00:00 +0000 UTC,local,16.87,16.96,16.12,17.72,1016,None,None,90,3.34,None,47,scattered clouds
1660698000,2022-08-17 01:00:00 +0000 UTC,local,16.81,16.92,16.12,16.82,1016,None,None,91,3.23,None,42,scattered clouds
1660701600,2022-08-17 02:00:00 +0000 UTC,local,16.81,16.95,16.12,16.82,1016,None,None,92,3.13,None,41,scattered clouds
1660705200,2022-08-17 03:00:00 +0000 UTC,local,16.25,16.33,15.72,16.77,1016,None,None,92,3.24,None,76,broken clouds
1660708800,2022-08-17 04:00:00 +0000 UTC,local,16.25,16.36,15.72,16.77,1016,None,None,93,3.36,None,77,broken clouds
1660712400,2022-08-17 05:00:00 +0000 UTC,local,16.23,16.34,15.57,16.26,1016,None,None,93,3.42,None,60,broken clouds
1660716000,2022-08-17 06:00:00 +0000 UTC,local,16.23,16.34,15.01,16.45,1016,None,None,93,3.02,None,53,broken clouds
1660719600,2022-08-17 07:00:00 +0000 UTC,local,16.79,16.93,15.57,16.82,1016,None,None,92,3.42,None,37,scattered clouds
1660723200,2022-08-17 08:00:00 +0000 UTC,local,17.62,17.74,16.68,17.93,1017,None,None,88,4.18,None,39,scattered clouds
1660726800,2022-08-17 09:00:00 +0000 UTC,local,18.97,19.06,17.01,19.04,1017,None,None,82,4.66,None,42,scattered clouds
1660730400,2022-08-17 10:00:00 +0000 UTC,local,20.08,20.18,18.43,20.57,1018,None,None,78,3.72,None,36,scattered clouds
1660734000,2022-08-17 11:00:00 +0000 UTC,local,21.45,21.45,19.54,21.82,1017,None,None,69,4.27,0.11,97,light rain
1660737600,2022-08-17 12:00:00 +0000 UTC,local,22.58,22.59,20.1,22.93,1017,None,None,65,4.48,0.12,93,light rain
1660741200,2022-08-17 13:00:00 +0000 UTC,local,23.79,23.82,20.66,24.04,1017,None,None,61,4.39,None,68,broken clouds
1660744800,2022-08-17 14:00:00 +0000 UTC,local,20.88,20.3,20.66,23.34,1016,None,None,49,4.53,None,71,broken clouds
1660748400,2022-08-17 15:00:00 +0000 UTC,local,24.81,24.76,20.66,25.15,1016,None,None,54,4.93,None,44,scattered clouds
1660752000,2022-08-17 16:00:00 +0000 UTC,local,25.06,25.01,20.66,25.7,1016,None,None,53,4.97,None,38,scattered clouds
1660755600,2022-08-17 17:00:00 +0000 UTC,local,24.82,24.74,20.72,25.15,1016,None,None,53,5.53,None,4,sky is clear
1660759200,2022-08-17 18:00:00 +0000 UTC,local,23.75,23.64,19.72,24.04,1016,None,None,56,5.3,None,2,sky is clear
1660762800,2022-08-17 19:00:00 +0000 UTC,local,22.97,22.76,18.72,23.48,1017,None,None,55,4.61,None,2,sky is clear
1660766400,2022-08-17 20:00:00 +0000 UTC,local,20.82,20.42,16.72,21.26,1017,None,None,56,4.32,None,2,sky is clear
1660770000,2022-08-17 21:00:00 +0000 UTC,local,17.61,17.2,16.72,19.54,1018,None,None,68,4.19,None,0,sky is clear
1660773600,2022-08-17 22:00:00 +0000 UTC,local,16.93,16.53,15.72,19.54,1018,None,None,71,3.65,None,7,sky is clear
1660777200,2022-08-17 23:00:00 +0000 UTC,local,17.61,17.33,16.72,19.54,1018,None,None,73,3.85,None,4,sky is clear
1660780800,2022-08-18 00:00:00 +0000 UTC,local,15.97,15.61,14.2,17.79,1018,None,None,76,3.7,None,2,sky is clear
1660784400,2022-08-18 01:00:00 +0000 UTC,local,15.45,15.09,13.8,16.68,1018,None,None,78,3.1,None,0,sky is clear
1660788000,2022-08-18 02:00:00 +0000 UTC,local,16.32,16.07,15.72,17.32,1018,None,None,79,3.09,None,1,sky is clear
1660791600,2022-08-18 03:00:00 +0000 UTC,local,15.67,15.36,14.72,17.32,1018,None,None,79,3.18,None,36,scattered clouds
1660795200,2022-08-18 04:00:00 +0000 UTC,local,14.7,14.31,13.72,16.21,1018,None,None,80,3.38,None,36,scattered clouds
1660798800,2022-08-18 05:00:00 +0000 UTC,local,13.94,13.5,12.72,15.66,1018,None,None,81,3.22,None,2,sky is clear
1660802400,2022-08-18 06:00:00 +0000 UTC,local,14.67,14.31,13.72,16.21,1018,None,None,81,3.08,None,2,sky is clear
1660806000,2022-08-18 07:00:00 +0000 UTC,local,16.25,15.81,15.34,17.23,1019,None,None,72,3.47,None,0,sky is clear
1660809600,2022-08-18 08:00:00 +0000 UTC,local,20.46,20.08,17.32,20.7,1019,None,None,58,3.38,None,0,sky is clear
1660813200,2022-08-18 09:00:00 +0000 UTC,local,21.41,21.07,18.43,21.82,1019,None,None,56,3.06,None,0,sky is clear
1660816800,2022-08-18 10:00:00 +0000 UTC,local,22.85,22.55,20.66,22.93,1020,None,None,52,3.75,None,0,sky is clear
1660820400,2022-08-18 11:00:00 +0000 UTC,local,23.86,23.5,22.57,25.01,1019,None,None,46,3.02,None,0,sky is clear
1660824000,2022-08-18 12:00:00 +0000 UTC,local,24.04,23.62,23.72,26.68,1019,None,None,43,2.15,None,0,sky is clear
1660827600,2022-08-18 13:00:00 +0000 UTC,local,24.67,24.26,23.99,27.79,1019,None,None,41,2.21,None,0,sky is clear
1660831200,2022-08-18 14:00:00 +0000 UTC,local,24.91,24.45,24.54,28.34,1018,None,None,38,2.36,None,0,sky is clear
1660834800,2022-08-18 15:00:00 +0000 UTC,local,24.3,23.75,23.72,28.12,1018,None,None,37,2.53,None,41,scattered clouds
1660838400,2022-08-18 16:00:00 +0000 UTC,local,29.14,28.49,22.72,29.59,1017,None,None,37,2.93,None,50,scattered clouds
1660842000,2022-08-18 17:00:00 +0000 UTC,local,29.45,28.54,23.72,30.15,1017,None,None,34,3.63,None,49,scattered clouds
1660845600,2022-08-18 18:00:00 +0000 UTC,local,29.66,28.74,22.72,30.15,1017,None,None,34,3.75,None,26,scattered clouds
1660849200,2022-08-18 19:00:00 +0000 UTC,local,27.28,26.82,20.72,27.93,1017,None,None,35,3.69,None,15,few clouds
1660852800,2022-08-18 20:00:00 +0000 UTC,local,19.22,18.58,18.72,23.34,1017,None,None,53,3.56,None,0,sky is clear
1660856400,2022-08-18 21:00:00 +0000 UTC,local,18.27,17.56,17.72,22.79,1018,None,None,54,2.96,None,0,sky is clear
1660860000,2022-08-18 22:00:00 +0000 UTC,local,18.27,17.59,17.72,22.79,1018,None,None,55,2.69,None,0,sky is clear
1660863600,2022-08-18 23:00:00 +0000 UTC,local,18.66,18.12,15.72,22.88,1018,None,None,59,2.46,None,0,sky is clear
1660867200,2022-08-19 00:00:00 +0000 UTC,local,18.5,17.97,15.72,22.32,1018,None,None,60,2.45,None,0,sky is clear
1660870800,2022-08-19 01:00:00 +0000 UTC,local,18.05,17.56,15.72,21.77,1018,None,None,63,2.47,None,0,sky is clear
1660874400,2022-08-19 02:00:00 +0000 UTC,local,17.01,16.49,14.72,20.66,1017,None,None,66,2.48,None,0,sky is clear
1660878000,2022-08-19 03:00:00 +0000 UTC,local,17.01,16.57,14.72,20.66,1017,None,None,69,2.5,None,0,sky is clear
1660881600,2022-08-19 04:00:00 +0000 UTC,local,16.87,16.39,14.72,20.1,1018,None,None,68,2.51,None,0,sky is clear
1660885200,2022-08-19 05:00:00 +0000 UTC,local,16.78,16.29,15.94,20.1,1018,None,None,68,2.44,None,0,sky is clear
1660888800,2022-08-19 06:00:00 +0000 UTC,local,16.55,16.04,15.63,17.27,1018,None,None,68,2.41,None,0,sky is clear
1660892400,2022-08-19 07:00:00 +0000 UTC,local,18.7,18.3,17.73,21.21,1019,None,None,64,3.09,None,0,sky is clear
1660896000,2022-08-19 08:00:00 +0000 UTC,local,24.04,23.75,22.32,24.72,1019,None,None,48,2.8,None,0,sky is clear
1660899600,2022-08-19 09:00:00 +0000 UTC,local,25.69,25.54,22.88,26.72,1019,None,None,47,2.95,None,0,sky is clear
1660903200,2022-08-19 10:00:00 +0000 UTC,local,27.44,27.38,27.37,28.72,1019,None,None,43,3.5,None,0,sky is clear
1660906800,2022-08-19 11:00:00 +0000 UTC,local,29.69,29.13,29.45,31.72,1019,None,None,38,3.29,None,0,sky is clear
1660910400,2022-08-19 12:00:00 +0000 UTC,local,30.52,29.25,26.77,32.72,1019,None,None,30,2.75,None,0,sky is clear
1660914000,2022-08-19 13:00:00 +0000 UTC,local,30.46,29.04,27.88,33.34,1018,None,None,28,1.73,None,0,sky is clear
1660917600,2022-08-19 14:00:00 +0000 UTC,local,32.71,31.28,28.99,33.68,1018,None,None,27,0.7,None,0,sky is clear
1660921200,2022-08-19 15:00:00 +0000 UTC,local,33.71,32.31,29.54,34.23,1017,None,None,26,1.08,None,0,sky is clear
1660924800,2022-08-19 16:00:00 +0000 UTC,local,34.17,32.86,28.72,34.79,1017,None,None,26,2.19,None,0,sky is clear
1660928400,2022-08-19 17:00:00 +0000 UTC,local,34.16,33.16,28.72,34.59,1016,None,None,28,3.01,None,0,sky is clear
1660932000,2022-08-19 18:00:00 +0000 UTC,local,32.51,31.68,26.72,32.93,1016,None,None,32,3.19,None,0,sky is clear
1660935600,2022-08-19 19:00:00 +0000 UTC,local,27.27,27.35,24.72,28.32,1016,None,None,45,2.98,None,0,sky is clear
1660939200,2022-08-19 20:00:00 +0000 UTC,local,24.28,24.23,22.72,26.68,1017,None,None,56,2.86,None,0,sky is clear
1660942800,2022-08-19 21:00:00 +0000 UTC,local,23.9,23.81,19.72,26.06,1017,None,None,56,2.52,None,0,sky is clear
1660946400,2022-08-19 22:00:00 +0000 UTC,local,19.46,19.08,18.72,25.57,1017,None,None,62,2.05,None,0,sky is clear
1660950000,2022-08-19 23:00:00 +0000 UTC,local,17.62,17.29,16.72,25.01,1017,None,None,71,2.24,None,0,sky is clear
1660953600,2022-08-20 00:00:00 +0000 UTC,local,17.44,17.09,16.72,23.34,1016,None,None,71,2.08,None,0,sky is clear
